Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Children,TotalSpend,KMeans_Cluster,DBSCAN_Cluster,PCA1,PCA2
Graduation,Married,26228.0,1,0,2013-09-22,50,2,6,4,3,1,9,1,1,0,2,8,0,0,0,0,0,0,0,52,1,25,0,0,-1.3021879693318905,-0.42871912058077494
2n Cycle,Divorced,77297.0,0,0,2013-01-26,84,408,61,109,48,122,41,1,5,7,9,4,0,0,0,1,0,0,0,68,0,789,3,0,1.5139438460061412,0.8159979010291131
Graduation,Married,40211.0,1,1,2013-07-30,30,51,1,7,2,1,25,2,2,1,2,8,1,0,0,0,0,0,0,44,2,87,0,0,-1.6315652130599967,-0.5464204110843779
PhD,Widow,33438.0,1,1,2013-09-22,81,62,1,16,3,2,6,4,2,1,4,5,0,0,0,0,0,0,0,67,2,90,1,0,-1.5437087397529328,1.5416243634969156
PhD,Married,75032.0,0,1,2013-04-28,74,952,12,180,47,12,12,2,5,4,9,3,0,0,0,0,0,0,0,66,1,1215,3,0,1.2554245734374618,1.1158033857626544
PhD,Single,61284.0,0,0,2013-10-12,76,618,15,106,20,7,45,1,11,2,8,6,0,1,0,0,0,0,0,70,0,811,3,0,1.1819377512616,0.7734985551998436
Graduation,Married,22518.0,1,0,2012-10-22,36,11,7,12,2,2,27,2,2,1,2,5,1,0,0,0,0,0,1,39,1,61,0,0,-1.4857155090858674,-1.5103786109363853
Master,Married,54730.0,0,1,2013-08-15,64,318,3,17,4,7,56,5,4,1,8,4,0,0,0,0,0,0,0,50,1,405,0,0,-0.2484049688561887,-0.24546052032860585
Master,Married,38452.0,1,1,2014-03-30,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,70,2,72,1,0,-1.4178761865271632,1.5970046997955658
Graduation,Divorced,44421.0,1,1,2013-02-15,53,110,5,59,7,1,7,5,5,0,4,8,0,0,0,0,0,0,0,54,2,189,1,0,-1.3184677508728286,0.41612753206240743
PhD,Together,38197.0,1,0,2013-06-29,86,23,0,11,2,1,3,1,1,0,3,5,0,0,0,0,0,0,0,39,1,40,0,0,-1.1334544713343806,-0.9107494864412902
Graduation,Divorced,41986.0,0,1,2014-02-09,15,27,5,8,8,3,12,3,3,0,4,4,0,0,0,0,0,0,0,47,1,63,0,0,-0.9495581393677273,-1.027786932813029
Graduation,Together,28427.0,1,0,2013-03-21,67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,0,42,1,52,0,0,-1.3215438243905906,-0.951510467143963
PhD,Together,37395.0,1,0,2014-05-02,47,18,0,9,0,1,11,1,1,0,3,6,0,0,0,0,0,0,0,49,1,39,0,0,-1.0571229532808721,-0.5978610925571216
Graduation,Married,64722.0,1,0,2014-05-26,47,303,0,280,60,147,15,4,8,2,11,6,0,0,0,0,0,0,0,54,1,805,3,0,0.45012612514101846,-0.06735083760681496
Master,Together,55249.0,0,1,2014-04-17,81,97,1,19,2,0,11,1,2,1,4,3,0,0,0,0,0,0,0,69,1,130,1,0,-0.33255344384533864,1.2691825463377011
Graduation,Together,84906.0,0,0,2013-10-04,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,0,53,0,1631,3,0,2.438562730566538,-0.05496005778680431
Graduation,Married,28691.0,1,0,2013-07-04,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,0,36,1,34,0,0,-1.3976246541131492,-1.4830464171431519
Graduation,Single,44213.0,1,1,2013-11-29,48,95,11,35,0,4,7,4,2,1,5,6,0,0,0,0,0,0,0,73,2,152,1,0,-1.1692938484500255,1.7069685410395135
Basic,Single,25707.0,1,0,2014-01-18,18,1,6,2,3,6,3,1,1,0,3,7,0,0,0,0,0,0,0,41,1,21,0,0,-1.436109538589985,-1.527530907953635
PhD,Married,59062.0,2,1,2013-10-03,74,46,1,12,3,0,9,2,2,0,3,4,0,0,0,0,0,0,0,58,3,71,1,0,-1.695277074703857,1.55841522074361
Graduation,Single,76624.0,0,1,2014-05-24,68,411,106,147,54,115,66,1,5,10,7,1,1,0,0,0,0,0,0,63,1,899,3,0,0.9241305727150864,0.8546799308394956
Master,Together,66000.0,0,0,2014-04-20,36,244,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0,0,78,0,711,3,0,1.2612133092216167,0.9710966354663069
PhD,Together,27683.0,1,0,2012-08-04,90,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,0,47,1,351,0,0,-0.9654324181464238,-0.37440014240280967
Graduation,Divorced,1730.0,0,0,2014-05-18,65,1,1,3,1,1,1,15,0,0,0,20,0,0,0,0,0,0,0,54,0,8,0,0,-1.2329841293965509,-0.8529468193347106
Basic,Single,7500.0,1,0,2012-12-03,63,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,0,33,1,119,0,0,-1.8323934845470595,-1.7630823863079763
Graduation,Together,40521.0,1,1,2013-04-05,82,12,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,0,57,2,21,1,0,-1.5536468647595278,0.8913748182430846
PhD,Together,20427.0,1,0,2014-03-24,63,5,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,52,1,10,0,0,-1.4518821100649084,-0.33703750092221174
Graduation,Married,65106.0,0,1,2014-05-24,55,790,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0,0,0,50,1,973,3,0,0.5985882905339549,-0.267811289366466
PhD,Married,69969.0,0,0,2013-08-27,64,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,0,1,60,0,1536,3,0,2.0540492021278824,0.003939775089456366
Graduation,Married,67433.0,0,2,2013-07-16,51,615,28,259,12,48,30,4,6,5,13,4,0,1,0,0,0,0,0,73,2,992,1,0,0.27010738171636905,1.8874601653759155
PhD,Married,77766.0,0,1,2013-02-22,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,1,58,1,1529,3,0,1.5759834585399795,0.7973491082288499
Graduation,Married,74716.0,0,1,2013-09-12,92,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,0,53,1,860,1,0,0.7394014510250438,0.374885578393918
Graduation,Divorced,68118.0,0,1,2013-10-18,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,0,62,1,928,3,0,0.7431545747977983,0.5595227604619109
PhD,Married,55158.0,1,1,2012-07-30,72,293,0,87,4,11,23,4,7,2,5,7,0,0,0,0,0,0,1,55,2,418,1,0,-0.8098896113142551,0.7455904657664523
2n Cycle,Married,62972.0,0,1,2012-08-03,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,1,70,1,587,2,0,0.3390888117978188,0.9717927988895856
Graduation,Married,74190.0,0,1,2014-05-12,49,151,81,86,168,91,64,2,4,2,11,2,0,0,0,0,0,0,0,50,1,641,3,0,0.45620323756383246,-0.26832735464118235
Graduation,Married,39356.0,1,1,2014-03-19,21,15,0,2,0,0,6,1,1,0,2,6,1,0,0,0,0,0,0,49,2,23,2,0,-1.6700897768605611,-0.28839061044277403
Graduation,Together,76653.0,0,0,2013-08-16,91,736,63,946,219,189,126,1,4,7,11,2,0,0,1,1,0,0,0,56,0,2279,3,0,2.965969182817032,0.03331895152235153
PhD,Divorced,35860.0,1,1,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,0,52,2,49,2,0,-1.6909941128601167,0.060007946639116835
PhD,Divorced,90687.0,0,0,2013-05-22,98,982,17,672,23,34,51,1,6,2,8,2,0,0,1,0,0,0,1,42,0,1779,3,0,2.6191544262351614,-0.7943481074683797
Master,Together,73450.0,0,0,2013-12-05,85,1142,51,415,90,69,37,1,7,8,11,3,1,0,0,1,0,0,0,43,0,1804,3,0,2.2507034288872365,-0.9652033252365704
Graduation,Married,31454.0,1,1,2013-07-06,40,28,0,11,0,0,9,3,2,0,3,8,0,0,0,0,0,0,0,65,2,48,2,0,-1.661758999573912,0.9793929767457284
Graduation,Single,47139.0,1,1,2014-03-06,2,46,0,12,0,2,23,2,2,1,2,7,0,0,0,0,0,0,1,73,2,83,2,0,-1.181581286395021,1.2681644954809352
Graduation,Divorced,83829.0,0,0,2013-10-08,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,1,50,0,1862,3,0,2.6258698894729084,-0.4730141829503547
PhD,Married,53378.0,1,1,2012-09-24,41,489,6,152,8,6,132,10,9,4,6,8,0,0,0,0,0,0,1,62,2,793,2,0,-0.38496042928153096,0.919704359109118
Graduation,Together,19656.0,1,0,2013-02-08,94,25,4,9,6,8,32,3,2,1,3,7,0,0,0,0,0,0,0,55,1,84,1,0,-1.3555079520539721,0.17836121248428785
PhD,Married,45579.0,0,1,2013-08-20,10,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,0,77,1,183,2,0,-0.4315772863927212,1.0646192234162921
2n Cycle,Single,85485.0,0,0,2014-06-21,73,630,26,611,44,18,54,1,6,6,6,2,0,0,0,0,0,0,0,67,0,1383,3,0,2.3269286520291166,0.6888738555269203
Graduation,Married,55956.0,0,0,2014-04-07,22,760,38,104,50,9,38,2,7,3,4,4,0,1,0,0,0,0,0,81,0,999,3,0,1.3617757434504474,0.9782061784670115
Master,Single,64191.0,0,1,2013-01-22,30,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,0,62,1,825,2,0,0.5381727344478863,0.3250092195301444
Graduation,Single,38808.0,1,0,2012-08-26,21,125,17,52,3,19,30,4,5,1,4,8,1,0,0,0,0,0,1,53,1,246,2,0,-0.7665081870143415,-0.5650344521667386
Master,Married,57183.0,1,1,2013-03-19,51,464,5,64,7,0,70,8,9,1,7,8,0,0,0,0,0,0,0,59,2,610,1,0,-0.5201689513476316,0.8321699257986103
Master,Divorced,23748.0,1,0,2012-11-21,97,6,6,29,12,15,8,3,2,1,3,8,0,0,0,0,0,0,0,57,1,76,1,0,-1.2473773876730168,0.3760893482951799
Graduation,Married,66303.0,0,1,2013-02-26,56,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,0,54,1,1286,3,0,1.001383899491332,0.032309595803889
Master,Married,37368.0,1,0,2013-12-16,4,3,2,11,2,2,10,1,1,0,2,6,1,0,0,0,0,0,0,50,1,30,2,0,-1.0638358944451347,-0.9554021860214543
Graduation,Married,40800.0,1,2,2013-01-01,77,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,1,0,61,3,99,1,0,-2.0615654715899265,1.6814064359276608
Graduation,Divorced,71847.0,0,0,2012-09-21,95,737,21,106,55,63,210,0,6,7,9,3,0,0,0,1,0,0,0,47,0,1192,3,0,1.6031174825551835,-0.5933220105024284
Graduation,Married,46149.0,0,1,2013-11-29,36,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,0,50,1,362,0,0,-0.49939677830735074,-0.5799344962225385
Graduation,Together,78687.0,0,0,2012-08-09,13,817,185,687,145,55,241,1,4,6,8,2,0,0,1,0,0,0,1,42,0,2130,3,0,2.699370898485325,-1.7185636095349794
2n Cycle,Divorced,49118.0,0,0,2012-08-18,90,620,54,239,99,98,119,2,9,7,10,7,0,1,0,0,1,0,1,54,0,1229,3,0,1.1815594344875369,-0.29649270307735964
PhD,Married,37633.0,1,1,2012-09-20,49,13,4,20,0,0,1,2,1,0,3,9,0,0,0,0,0,0,0,68,2,38,1,0,-1.495769176919874,1.3210414242074646
Master,Together,39767.0,0,0,2013-07-21,18,113,61,204,34,26,47,2,7,1,7,8,0,0,0,0,0,0,0,74,0,485,2,0,0.3627472759336504,0.33894141126998617
Basic,Married,26997.0,0,0,2012-11-05,89,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,0,74,0,434,1,0,0.020661569787391847,0.96262368069489
Graduation,Divorced,33986.0,1,0,2013-03-14,43,16,2,18,2,1,5,1,1,0,3,7,0,0,0,0,0,0,0,55,1,44,0,0,-1.0708291493448598,-0.2360708238718136
PhD,Married,57091.0,0,1,2012-11-23,82,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,0,1,53,1,496,1,0,-0.0626522049397046,0.16090131646982303
2n Cycle,Married,46831.0,1,1,2013-06-08,84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,0,56,2,78,1,0,-1.35514543697897,0.8816582413573776
Master,Married,83151.0,0,0,2013-02-10,80,968,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,0,1,53,0,2346,3,0,3.157053536898977,-0.2458315115953267
Graduation,Married,52531.0,0,0,2012-12-30,68,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,0,54,0,794,3,0,0.7941674599782006,-0.4930949722072364
Graduation,Married,15759.0,0,0,2013-09-05,12,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,0,69,0,17,2,0,-0.7500418549568073,-0.2298328752821432
Graduation,Single,22804.0,1,0,2013-07-31,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,54,1,26,0,0,-1.3568841426240696,-0.06088970435105905
2n Cycle,Married,43050.0,1,0,2014-03-18,10,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,0,52,1,76,2,0,-0.8604581119297711,-0.7174977120358227
PhD,Single,42997.0,1,1,2013-12-07,91,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,0,48,2,15,1,0,-1.5927310734030082,0.36139951106704743
PhD,Single,48918.0,1,1,2014-04-12,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,62,2,62,2,0,-1.2718564102890524,0.6919404155215818
Master,Together,60033.0,0,1,2014-03-29,28,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,0,71,1,198,2,0,-0.13593590756927157,0.9139858077346825
PhD,Together,34043.0,1,0,2013-10-25,97,20,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0,0,0,47,1,49,0,0,-1.1375365600756433,-0.263246021841243
Graduation,Together,57811.0,0,1,2013-06-24,49,545,7,114,37,21,78,5,7,2,11,5,0,1,0,0,0,0,0,59,1,802,1,0,0.33666327279871583,0.2607639463575565
Graduation,Married,78569.0,0,0,2014-02-19,14,558,79,622,207,175,95,1,4,6,4,1,0,0,1,0,0,0,1,79,0,1736,3,0,2.6549857235474406,0.9040486495408138
Graduation,Single,7500.0,1,1,2012-12-27,5,6,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0,0,0,47,2,57,2,0,-2.402135759269772,-0.7960519400022218
Master,Together,157733.0,1,0,2013-06-04,37,39,1,9,2,0,8,0,1,0,1,1,0,0,0,0,0,0,0,54,1,59,3,-1,1.8293779434477155,0.4382036961688634
Graduation,Together,94384.0,0,0,2013-03-04,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,1,72,0,2302,3,0,3.5644263682106634,0.9900095667543842
2n Cycle,Married,23148.0,0,0,2014-02-18,83,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,0,40,0,37,0,0,-0.8412735741834194,-1.5233341970449938
Graduation,Divorced,44267.0,1,1,2013-02-25,48,183,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0,0,0,55,2,310,1,0,-1.1836112091842046,0.43593723054167177
Graduation,Married,71626.0,0,0,2012-11-01,94,546,72,376,94,145,72,1,5,5,8,3,0,1,0,0,0,0,0,46,0,1305,3,0,1.7080509809998183,-0.6753882541413485
Graduation,Together,60894.0,0,1,2013-06-28,61,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,0,59,1,832,1,0,0.44265761693467875,0.4002390776639644
Graduation,Together,50200.0,1,1,2013-04-03,70,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,0,49,2,401,1,0,-1.0056817288418212,0.26968048339645917
PhD,Married,81051.0,0,0,2014-05-23,43,1142,29,249,38,29,14,1,5,5,12,2,0,1,1,0,0,0,0,60,0,1501,3,0,2.2727453233940835,-0.13301030969942557
Graduation,Married,65169.0,0,0,2014-01-14,23,1074,0,69,0,0,46,1,10,4,13,6,1,0,1,1,1,0,1,43,0,1189,3,0,1.391535596177134,-1.635905155497085
Graduation,Together,59868.0,0,1,2013-07-22,37,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,0,53,1,1194,3,0,0.7395369549209733,-0.2692379117283809
PhD,Married,65695.0,0,1,2014-01-31,50,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,0,65,1,656,1,0,0.42696325944677266,0.7458139419776267
Master,Single,64857.0,0,0,2012-11-23,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,69,0,1540,3,0,2.0329140294157515,0.7457052202453686
Master,Together,45143.0,0,1,2013-08-26,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,0,60,1,311,1,0,-0.46913506015854295,0.4980632855757316
2n Cycle,Together,74805.0,0,1,2013-11-06,14,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,0,70,1,820,2,0,0.8604848739820592,0.7998003747398881
2n Cycle,Married,59060.0,1,0,2014-01-11,77,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,0,36,1,274,0,0,-0.4278902290827421,-1.0766583167568846
PhD,Single,27238.0,1,1,2013-04-20,39,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,0,63,2,57,2,0,-1.7714125303451433,0.8007650317630273
Graduation,Together,47009.0,0,1,2013-10-01,89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,0,60,1,448,1,0,-0.27705960532451934,0.6594409278851159
2n Cycle,Married,46094.0,1,1,2014-06-10,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,0,52,2,44,1,0,-1.4529738751658747,0.37538977960873354
Graduation,Married,40321.0,1,1,2013-07-29,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,53,2,102,1,0,-1.5164491649366945,0.3785966585633158
Graduation,Together,37235.0,1,0,2014-02-01,68,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,0,41,1,61,0,0,-1.115930965804764,-0.9549179287718561
Master,Married,81843.0,0,0,2013-04-22,13,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,0,65,0,1643,3,0,2.489125215244486,-0.07337951477026558
Master,Together,46692.0,0,1,2013-06-06,37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,0,67,1,397,2,0,-0.27539537624030114,0.6342229136505545
Graduation,Together,77382.0,0,1,2014-01-07,36,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,0,57,1,1121,3,0,1.1122290339564784,0.11723374039916076
Graduation,Single,37774.0,2,0,2012-09-03,28,173,8,107,7,2,176,4,7,2,3,9,1,0,0,0,0,1,1,48,2,473,2,0,-1.236428783483219,-0.29981935160983675
Basic,Married,18393.0,1,0,2014-03-29,2,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,0,51,1,50,2,0,-1.4765665318971073,-1.02806831984261
Master,Married,72828.0,0,1,2013-02-14,17,1205,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0,0,63,1,1678,3,0,1.6579569996302645,0.3220471947398495
Graduation,Married,24711.0,0,0,2014-04-18,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,0,43,0,58,0,0,-0.751169557672033,-1.2714335674622619
PhD,Married,45503.0,1,0,2013-09-25,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,0,50,1,170,0,0,-0.7164210603591208,-0.4048929306767687
Master,Single,6560.0,0,0,2013-12-12,2,67,11,26,4,3,262,0,1,0,1,17,0,0,0,0,0,0,0,43,0,373,0,0,-0.8530999431875399,-2.225675768544618
PhD,Together,71604.0,0,0,2013-11-17,3,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,0,1,80,0,1196,3,0,1.9247601555108123,0.8201266818843943
Graduation,Married,27244.0,1,0,2014-03-07,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,0,46,1,101,0,0,-1.2534252536037565,-0.5074997277621983
Graduation,Married,48752.0,1,1,2012-12-12,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,0,1,56,2,316,2,0,-1.0682927355331688,0.1375882204642222
Graduation,Married,71434.0,0,1,2013-09-18,4,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,0,63,1,1400,3,0,1.3268972974507904,0.18370427147464258
Graduation,Single,90842.0,0,0,2013-07-29,57,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,0,77,0,1424,3,0,2.5957366956163908,1.2707210599451915
Master,Married,88097.0,1,0,2012-08-18,24,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,0,1,47,1,844,3,0,0.963464074200004,-0.638707760219628
Graduation,Married,51948.0,0,1,2013-09-17,51,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,0,50,1,311,0,0,-0.4157521178337669,-0.3929052409290586
Graduation,Together,71853.0,0,0,2013-05-08,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,43,0,1149,3,0,1.5062113331167752,-1.5327069958287434
Master,Married,35876.0,0,0,2014-04-20,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,0,42,0,129,0,0,-0.4358489884446555,-1.9960958179090718
Graduation,Widow,40049.0,0,1,2013-10-16,23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,0,73,1,32,2,0,-0.7608387704986636,0.8756048586892382
Graduation,Single,39660.0,1,0,2012-08-08,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,1,43,1,299,0,0,-0.7899703424452984,-1.116502011410901
Graduation,Together,50127.0,0,1,2014-05-29,88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,0,63,1,320,1,0,-0.31006649534141706,0.8817008665879884
Master,Married,43263.0,0,1,2012-11-21,2,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,0,48,1,441,2,0,-0.5084441578419047,-1.0784072441872137
Master,Married,62845.0,1,1,2012-10-01,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,1,76,2,1178,2,0,0.38426470809967783,1.5916713341608262
Graduation,Married,18929.0,0,0,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,35,0,85,0,0,-0.9505432926406046,-2.580764580504031
Basic,Single,24367.0,1,0,2013-03-20,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,0,43,1,24,0,0,-1.437572119180998,-0.9968500786437884
Graduation,Single,33249.0,1,0,2013-02-20,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,50,1,112,2,0,-1.0716862750803895,-0.912544925745593
2n Cycle,Married,26887.0,0,1,2013-02-10,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,0,66,1,30,2,0,-1.1418792052004454,0.3354363672443739
PhD,Married,50150.0,0,0,2013-06-20,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0,42,0,410,0,0,0.20070592731024622,-1.7142849132043385
Graduation,Together,62061.0,0,1,2013-08-31,12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,0,49,1,800,2,0,0.3259484276017915,-0.7861650969993579
PhD,Divorced,85696.0,0,0,2013-05-03,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,1,63,0,1313,3,0,2.218670008709303,0.5570618420383204
PhD,Together,76542.0,0,0,2013-03-30,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,0,69,0,1483,3,0,2.247567039178692,0.9511021564948182
Graduation,Single,70515.0,0,0,2013-10-21,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,1,32,0,1258,3,0,1.4759998544358617,-2.4875765884546204
Graduation,Together,18227.0,1,0,2012-11-08,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,0,38,1,28,0,0,-1.6338657539893322,-1.7581961940799764
Graduation,Married,69139.0,0,1,2014-01-27,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,0,60,1,227,2,0,-0.005210300061066791,0.14650004547897105
Graduation,Married,69109.0,0,0,2012-11-09,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1,43,0,1555,3,0,1.8719374907166586,-1.7398337512596114
Graduation,Single,69627.0,0,1,2013-03-17,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,0,63,1,861,2,0,0.71475144371567,0.48073617809246716
Graduation,Married,38136.0,1,0,2013-04-22,69,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,0,47,1,103,0,0,-0.988562661696062,-0.5153513147227069
PhD,Single,62159.0,0,0,2014-04-28,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,0,79,0,634,3,0,1.104461049123629,1.335292540552724
Graduation,Single,80695.0,0,0,2013-12-29,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,0,62,0,1918,3,0,2.7360417440521902,0.4238029728473376
Master,Single,33316.0,1,1,2013-10-04,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,54,2,131,2,0,-1.6431041577350642,0.154829182272864
Graduation,Together,58554.0,1,1,2012-09-26,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,0,57,2,586,1,0,-0.5335061962939955,0.7396508459525376
Basic,Married,17256.0,1,0,2013-11-23,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,0,33,1,62,0,0,-1.673173182152387,-2.2271553682853242
Graduation,Divorced,53034.0,1,1,2013-05-30,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,0,51,2,447,2,0,-0.8761181185889624,0.0312083292093898
2n Cycle,Together,52203.0,0,0,2012-07-31,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,0,75,0,939,3,0,1.1508259887002654,0.6694043622957101
2n Cycle,Divorced,59601.0,0,1,2013-07-25,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,0,48,1,797,2,0,0.25527903208259445,-0.8528811199092081
Master,Single,75154.0,0,1,2012-09-04,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,1,67,1,1143,3,0,1.192514770632785,1.2370225810360227
Graduation,Single,47025.0,0,1,2013-11-07,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,0,49,1,415,0,0,-0.43011790294534324,-0.4856342838714872
Graduation,Married,37971.0,1,0,2013-11-25,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,0,52,1,30,1,0,-1.0147654893660187,0.11544610422642597
Master,Divorced,41335.0,1,0,2013-12-26,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,57,1,187,2,0,-0.7289233946267532,-0.23620363058864602
Graduation,Married,67267.0,0,1,2014-05-13,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,0,67,1,251,2,0,0.04456409273960865,0.3997896126136147
Graduation,Single,57338.0,0,1,2014-04-29,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,0,50,1,237,1,0,-0.3615192872575995,0.09007744060267282
2n Cycle,Together,50523.0,1,1,2013-12-25,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,0,65,2,91,1,0,-1.1620969479962877,1.5910844986838335
